name,relativePublishTimeDescription,rating,text,originalText,authorAttribution,publishTime,flagContentUri,googleMapsUri
places/ChIJN7Vv_XIZ2jERd4Q6jB0L8Bc/reviews/ChdDSUhNMG9nS0VJQ0FnTUNBZ2Fhbm5RRRAB,3 months ago,5,"{'text': 'Wonderful experience at this Chinatown branch at an excellent location just beside the road. Very helpful and friendly staff, which was nice for our curious son too. So many nice fishes, crabs, shrimps, and even stingrays here. Not too cramped inside here too. Brightly lit which adds to the atmosphere too. Thanks!', 'languageCode': 'en'}","{'text': 'Wonderful experience at this Chinatown branch at an excellent location just beside the road. Very helpful and friendly staff, which was nice for our curious son too. So many nice fishes, crabs, shrimps, and even stingrays here. Not too cramped inside here too. Brightly lit which adds to the atmosphere too. Thanks!', 'languageCode': 'en'}","{'displayName': 'Ashley Liew', 'uri': 'https://www.google.com/maps/contrib/115333748318871707993/reviews', 'photoUri': 'https://lh3.googleusercontent.com/a-/ALV-UjVddwioWn2vIWseGeLcQUEr7x5FpokOuwMgLuTFOfWDIXAE46A=s128-c0x00000000-cc-rp-mo-ba7'}",2025-02-01T10:43:45.924387Z,https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnTUNBZ2Fhbm5RRRAB&d=17924085&t=1,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnTUNBZ2Fhbm5RRRAB!2m1!1s0x31da1972fd6fb537:0x17f00b1d8c3a8477
places/ChIJN7Vv_XIZ2jERd4Q6jB0L8Bc/reviews/ChZDSUhNMG9nS0VJQ0FnTUNvbWRIcGFnEAE,a month ago,3,"{'text': 'Ok ok shop.\nSelling all tank starts needs, from newbe to advance.\nPrice wise is towards the high side.\nMaybe more for uncle uncle client, many flowerhorn can be found there.', 'languageCode': 'en'}","{'text': 'Ok ok shop.\nSelling all tank starts needs, from newbe to advance.\nPrice wise is towards the high side.\nMaybe more for uncle uncle client, many flowerhorn can be found there.', 'languageCode': 'en'}","{'displayName': 'JABIE CHAN', 'uri': 'https://www.google.com/maps/contrib/116991191501761707480/reviews', 'photoUri': 'https://lh3.googleusercontent.com/a-/ALV-UjW66vdZgvTg91CYB2fRRrxAwU5Ggj9v755R1dfHvicK7NKDdAxN6g=s128-c0x00000000-cc-rp-mo-ba2'}",2025-04-18T08:44:51.984011Z,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnTUNvbWRIcGFnEAE&d=17924085&t=1,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnTUNvbWRIcGFnEAE!2m1!1s0x31da1972fd6fb537:0x17f00b1d8c3a8477
places/ChIJN7Vv_XIZ2jERd4Q6jB0L8Bc/reviews/ChZDSUhNMG9nS0VJQ0FnSURfZ2Nfa0N3EAE,3 months ago,1,"{'text': 'Just bought fish from this shop..there’s 1 old uncle using glasses so arrogant.. keep showing the price of the fish..he tot i can’t afford to buy.. ask nicely for fish divider yet told me to find myself.. like that better put self kiosk..  ownself find, ownself take, ownself pay.. another person busy outside shop priority smoking..\n\n1st & the last go this shop..', 'languageCode': 'en'}","{'text': 'Just bought fish from this shop..there’s 1 old uncle using glasses so arrogant.. keep showing the price of the fish..he tot i can’t afford to buy.. ask nicely for fish divider yet told me to find myself.. like that better put self kiosk..  ownself find, ownself take, ownself pay.. another person busy outside shop priority smoking..\n\n1st & the last go this shop..', 'languageCode': 'en'}","{'displayName': 'Nazri kek', 'uri': 'https://www.google.com/maps/contrib/107946623013474602668/reviews', 'photoUri': 'https://lh3.googleusercontent.com/a-/ALV-UjXxgcRlhP3rbSFQiztZcb7-OYstYGDDejA8x3frrJB8bjfaH3U=s128-c0x00000000-cc-rp-mo'}",2025-01-24T18:02:29.686836Z,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSURfZ2Nfa0N3EAE&d=17924085&t=1,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURfZ2Nfa0N3EAE!2m1!1s0x31da1972fd6fb537:0x17f00b1d8c3a8477
places/ChIJN7Vv_XIZ2jERd4Q6jB0L8Bc/reviews/ChZDSUhNMG9nS0VJQ0FnSUR5dnFYa0ZBEAE,4 years ago,5,"{'text': 'Best shop to buy gravels, plants, soil and fishes for aquarium. It has wide variety of betta fishes. We bought soil, gravels and plants to set up the aquarium first. We will definitely come back here to buy the fishes. The customer service is good too.', 'languageCode': 'en'}","{'text': 'Best shop to buy gravels, plants, soil and fishes for aquarium. It has wide variety of betta fishes. We bought soil, gravels and plants to set up the aquarium first. We will definitely come back here to buy the fishes. The customer service is good too.', 'languageCode': 'en'}","{'displayName': 'Sneha Giraddi', 'uri': 'https://www.google.com/maps/contrib/104413724896003463781/reviews', 'photoUri': 'https://lh3.googleusercontent.com/a-/ALV-UjXGBd6pXN-0Bxf3XGWGeJiB2lblcNvyMuLm64GtjIjXhU7SpYGP8Q=s128-c0x00000000-cc-rp-mo'}",2021-03-09T06:45:19.307813Z,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUR5dnFYa0ZBEAE&d=17924085&t=1,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUR5dnFYa0ZBEAE!2m1!1s0x31da1972fd6fb537:0x17f00b1d8c3a8477
places/ChIJN7Vv_XIZ2jERd4Q6jB0L8Bc/reviews/ChdDSUhNMG9nS0VJQ0FnSURhbnU2Q2dBRRAB,3 years ago,1,"{'text': 'Check expiry of the fish medicines, I bought 2 medicines and found out 1 expired in 2019, the other expire this month. The medicine already melted and change color... I did not know until I open it up.\n\nUpdate: Brought both to the store to exchange and got back new replacements. Except one is still expired...', 'languageCode': 'en'}","{'text': 'Check expiry of the fish medicines, I bought 2 medicines and found out 1 expired in 2019, the other expire this month. The medicine already melted and change color... I did not know until I open it up.\n\nUpdate: Brought both to the store to exchange and got back new replacements. Except one is still expired...', 'languageCode': 'en'}","{'displayName': '우율링', 'uri': 'https://www.google.com/maps/contrib/117232010705924207517/reviews', 'photoUri': 'https://lh3.googleusercontent.com/a-/ALV-UjV2WB5no4lmTDxrlHW53uwVHsGYCD2WCqtS-pPA3aTj1eZuyVEo=s128-c0x00000000-cc-rp-mo-ba4'}",2021-08-29T16:09:52.869367Z,https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSURhbnU2Q2dBRRAB&d=17924085&t=1,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURhbnU2Q2dBRRAB!2m1!1s0x31da1972fd6fb537:0x17f00b1d8c3a8477
