name,relativePublishTimeDescription,rating,text,originalText,authorAttribution,publishTime,flagContentUri,googleMapsUri
places/ChIJWXw3jI4a2jERG2QJsUx-Vko/reviews/ChZDSUhNMG9nS0VJQ0FnTUNncDZLb1dBEAE,2 months ago,5,"{'text': 'They got everything here from fish food to frogs to filters.\n\nYou can get accessories here with ornaments and other consumables here. Your one stop shop for aquatic hobbies.\n\nWhat they don’t have is credit card payments. It’s a simple business with easy payment and honest prices to suit all your needs.', 'languageCode': 'en'}","{'text': 'They got everything here from fish food to frogs to filters.\n\nYou can get accessories here with ornaments and other consumables here. Your one stop shop for aquatic hobbies.\n\nWhat they don’t have is credit card payments. It’s a simple business with easy payment and honest prices to suit all your needs.', 'languageCode': 'en'}","{'displayName': 'Alan Chong', 'uri': 'https://www.google.com/maps/contrib/117136833851639524506/reviews', 'photoUri': 'https://lh3.googleusercontent.com/a-/ALV-UjUzUp4LZWvDH9xY7dKxVg_KUZWr3FuDMVH6A6rpS5ovoAEZJuQq=s128-c0x00000000-cc-rp-mo-ba5'}",2025-02-21T08:14:58.272592Z,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnTUNncDZLb1dBEAE&d=17924085&t=1,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnTUNncDZLb1dBEAE!2m1!1s0x31da1a8e8c377c59:0x4a567e4cb109641b
places/ChIJWXw3jI4a2jERG2QJsUx-Vko/reviews/ChdDSUhNMG9nS0VJQ0FnSUR2OE1tZHpnRRAB,5 months ago,5,"{'text': 'As a beginner fish hobbyist, the uncle operating the shop help me with my ""cloudy"" tank problem and gave good advise. He goes beyond and how big my tank was and also provide guidance on the fish that can be mix which are more peaceful Vs those which are more aggressive in nature.\n\nAlso can see that the items in the shop are sold are reasonable rates. Highly recommend this shop if you are checking out on aquarium related stuff.', 'languageCode': 'en'}","{'text': 'As a beginner fish hobbyist, the uncle operating the shop help me with my ""cloudy"" tank problem and gave good advise. He goes beyond and how big my tank was and also provide guidance on the fish that can be mix which are more peaceful Vs those which are more aggressive in nature.\n\nAlso can see that the items in the shop are sold are reasonable rates. Highly recommend this shop if you are checking out on aquarium related stuff.', 'languageCode': 'en'}","{'displayName': 'Qing Hao Sim', 'uri': 'https://www.google.com/maps/contrib/103894173577068732586/reviews', 'photoUri': 'https://lh3.googleusercontent.com/a-/ALV-UjX6z3-63M7F8OqVDWQ8F9GDtyl8RdQa9hJvs_dAbzjqj0qwpOab=s128-c0x00000000-cc-rp-mo-ba2'}",2024-12-17T00:28:28.082023Z,https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSUR2OE1tZHpnRRAB&d=17924085&t=1,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUR2OE1tZHpnRRAB!2m1!1s0x31da1a8e8c377c59:0x4a567e4cb109641b
places/ChIJWXw3jI4a2jERG2QJsUx-Vko/reviews/ChZDSUhNMG9nS0VJQ0FnTUN3dXE2dWNnEAE,2 months ago,5,"{'text': 'uncle was very friendly and helpful, walked me through the entire process of setting up my tank and was very patient. materials were reasonably priced in my opinion, and lots of variety of fish!', 'languageCode': 'en'}","{'text': 'uncle was very friendly and helpful, walked me through the entire process of setting up my tank and was very patient. materials were reasonably priced in my opinion, and lots of variety of fish!', 'languageCode': 'en'}","{'displayName': 'cxy', 'uri': 'https://www.google.com/maps/contrib/106846117019535138989/reviews', 'photoUri': 'https://lh3.googleusercontent.com/a-/ALV-UjX_AbVIqKpHinRzg2pouYhTHyTZf8-_c8tIxmMCi82IbUrwpVjX=s128-c0x00000000-cc-rp-mo'}",2025-03-18T09:41:30.187422Z,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnTUN3dXE2dWNnEAE&d=17924085&t=1,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnTUN3dXE2dWNnEAE!2m1!1s0x31da1a8e8c377c59:0x4a567e4cb109641b
places/ChIJWXw3jI4a2jERG2QJsUx-Vko/reviews/ChZDSUhNMG9nS0VJQ0FnTURnc1lpZmRBEAE,2 months ago,1,"{'text': 'Aloof seller who’s not keen to sell fish to my child who’s a beginner. He asked us to go to somewhere else for cheaper fish. Came to this shop for good reviews but very disappointed. Not recommended.', 'languageCode': 'en'}","{'text': 'Aloof seller who’s not keen to sell fish to my child who’s a beginner. He asked us to go to somewhere else for cheaper fish. Came to this shop for good reviews but very disappointed. Not recommended.', 'languageCode': 'en'}","{'displayName': 'Ada Chen', 'uri': 'https://www.google.com/maps/contrib/116190679035021956982/reviews', 'photoUri': 'https://lh3.googleusercontent.com/a-/ALV-UjWU4C8XUB340ph2jS_0yMXG4iKL4lldhNXkwpZblkbWKxTn-oRU=s128-c0x00000000-cc-rp-mo'}",2025-02-25T13:21:14.069399Z,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnTURnc1lpZmRBEAE&d=17924085&t=1,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnTURnc1lpZmRBEAE!2m1!1s0x31da1a8e8c377c59:0x4a567e4cb109641b
places/ChIJWXw3jI4a2jERG2QJsUx-Vko/reviews/ChdDSUhNMG9nS0VJQ0FnSUNSd3VDRnBRRRAB,2 years ago,5,"{'text': ""Good helpful people here can give you advice on hardwares or simple set up ideas for starters.\n\nPolyart does setup and maintenance of tanks or pond at your home. They can share pointers for your enjoyment with fishes that'll interact well with you.\n\nFood for fishes, plants or water additives for conditioning of both marine and freshwater setups. They have it all here.\n\nThey are very friendly and do provide discounts or extended warranty which is rare for most aquarium shops.\n\nI'm going to start my new aquaculture tank this week. Pop-in, I might see you there too. Relax & Enjoy the simplicity of adding another dimension to our home!"", 'languageCode': 'en'}","{'text': ""Good helpful people here can give you advice on hardwares or simple set up ideas for starters.\n\nPolyart does setup and maintenance of tanks or pond at your home. They can share pointers for your enjoyment with fishes that'll interact well with you.\n\nFood for fishes, plants or water additives for conditioning of both marine and freshwater setups. They have it all here.\n\nThey are very friendly and do provide discounts or extended warranty which is rare for most aquarium shops.\n\nI'm going to start my new aquaculture tank this week. Pop-in, I might see you there too. Relax & Enjoy the simplicity of adding another dimension to our home!"", 'languageCode': 'en'}","{'displayName': 'LOO FONG HOW', 'uri': 'https://www.google.com/maps/contrib/115512277062885894498/reviews', 'photoUri': 'https://lh3.googleusercontent.com/a-/ALV-UjVx5YGBt4wwEh-2jFVcMW2cdNVVAM7Q-wuOWpGD36E3uvcxw1E=s128-c0x00000000-cc-rp-mo-ba5'}",2023-03-28T10:45:03.358765Z,https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSUNSd3VDRnBRRRAB&d=17924085&t=1,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNSd3VDRnBRRRAB!2m1!1s0x31da1a8e8c377c59:0x4a567e4cb109641b
