author_name,rating,text,relative_time_description,reviewer_total_reviews,reviewer_profile_url
H 2,5,Nearest bus stop to Yishun Community Hospital with buses serving Woodlands Sembawang Yishun as well as long distance bus to Lorong 1 Geylang. Facing breezy greenery field next to Yishun  Town Gardens away from busy cityscapes. walking distance to Yishun Town Square Northpoint City North Park Residences Yishun MRT bus interchange with plenty of dinning shopping banking supermarkets library cinemas entertainments groceries sundries postage services community centre and amenities nearby. Walking distance to Khoo  Teck  Puat Hospital Yishun ActiveSG swimming Complex Singapore Swimming Academy Yishun Innova Junior College PCF Nee Soon  Central Yishun Pond and SAFRA Yishun. Friendly  cosy comfy welcoming ambience for romantic intimates groups students expats locals visitors and families.,5 years ago,,https://www.google.com/maps/contrib/103115785515159679560/reviews
Data data,5,Green Designs,5 years ago,,https://www.google.com/maps/contrib/108384670932134724732/reviews
singwuing tan,5,,5 years ago,,https://www.google.com/maps/contrib/102534349436467094181/reviews
Jimmy Tang,4,,7 years ago,,https://www.google.com/maps/contrib/106354346697086221474/reviews
అపర్ణ పావులూరి,4,,12 years ago,,https://www.google.com/maps/contrib/114009179729724467561/reviews
