name,relativePublishTimeDescription,rating,text,originalText,authorAttribution,publishTime,flagContentUri,googleMapsUri
places/ChIJgWrEEFcR2jERyleDRepylEY/reviews/ChZDSUhNMG9nS0VJQ0FnTURRbGJIeFpREAE,2 months ago,5,"{'text': ""Staff very 漂亮.\n\nVery fun place, a bit loud due to karaoke but if you like to sing it's nice\nStaff and boss very nice and friendly, always talking to us and including us in the atmosphere. Luncheon fries and beer is a surprisingly combination I discovered this year.\n\nNearby workplace AND mrt so very accessible.\n\nJeanna very good and 漂亮."", 'languageCode': 'en'}","{'text': ""Staff very 漂亮.\n\nVery fun place, a bit loud due to karaoke but if you like to sing it's nice\nStaff and boss very nice and friendly, always talking to us and including us in the atmosphere. Luncheon fries and beer is a surprisingly combination I discovered this year.\n\nNearby workplace AND mrt so very accessible.\n\nJeanna very good and 漂亮."", 'languageCode': 'en'}","{'displayName': 'Ye Yun Kit', 'uri': 'https://www.google.com/maps/contrib/114213918842082996018/reviews', 'photoUri': 'https://lh3.googleusercontent.com/a-/ALV-UjVwjmnoGEnVlL1zlH3qxhNpW6usZM1GYy614TPMr4Npnb6JOMT4=s128-c0x00000000-cc-rp-mo'}",2025-03-12T16:32:03.516314Z,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnTURRbGJIeFpREAE&d=17924085&t=1,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnTURRbGJIeFpREAE!2m1!1s0x31da115710c46a81:0x469472ea458357ca
places/ChIJgWrEEFcR2jERyleDRepylEY/reviews/ChZDSUhNMG9nS0VJQ0FnTURveGFLNEZBEAE,3 weeks ago,5,"{'text': 'Jeana is amazing! Always very friendly and professional. I had a great experience and will definitely keep coming back. Highly recommend!', 'languageCode': 'en'}","{'text': 'Jeana is amazing! Always very friendly and professional. I had a great experience and will definitely keep coming back. Highly recommend!', 'languageCode': 'en'}","{'displayName': 'Jun Hao Chu', 'uri': 'https://www.google.com/maps/contrib/106401383991784307139/reviews', 'photoUri': 'https://lh3.googleusercontent.com/a/ACg8ocLLOV7qFXWi1bpd2I40V9HVd-28KdhU9ctXR5MfVF-7RG8_TQ=s128-c0x00000000-cc-rp-mo'}",2025-04-26T21:44:50.231700Z,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnTURveGFLNEZBEAE&d=17924085&t=1,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnTURveGFLNEZBEAE!2m1!1s0x31da115710c46a81:0x469472ea458357ca
places/ChIJgWrEEFcR2jERyleDRepylEY/reviews/ChZDSUhNMG9nS0VJQ0FnTUNZdXBYQ2RREAE,2 weeks ago,5,"{'text': 'the service here is very good, made me and my friends feel welcome even though it’s our first time', 'languageCode': 'en'}","{'text': 'the service here is very good, made me and my friends feel welcome even though it’s our first time', 'languageCode': 'en'}","{'displayName': 'Caleb Tan', 'uri': 'https://www.google.com/maps/contrib/115060758719135589409/reviews', 'photoUri': 'https://lh3.googleusercontent.com/a/ACg8ocJqR8lT3ikFZqE1FxmhYRL__NIcK8SlL4b3MYUq1vMNKsO0Yvc=s128-c0x00000000-cc-rp-mo'}",2025-05-03T17:48:09.863068Z,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnTUNZdXBYQ2RREAE&d=17924085&t=1,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnTUNZdXBYQ2RREAE!2m1!1s0x31da115710c46a81:0x469472ea458357ca
places/ChIJgWrEEFcR2jERyleDRepylEY/reviews/ChdDSUhNMG9nS0VJQ0FnSURYaXJPTl93RRAB,6 months ago,5,"{'text': 'Singaporean are so cool 😎 and loving people.\nI enjoyed every bit of second I passed here', 'languageCode': 'en'}","{'text': 'Singaporean are so cool 😎 and loving people.\nI enjoyed every bit of second I passed here', 'languageCode': 'en'}","{'displayName': 'Clovis Gwegateh (Cryptonative)', 'uri': 'https://www.google.com/maps/contrib/105043395339790839299/reviews', 'photoUri': 'https://lh3.googleusercontent.com/a-/ALV-UjW8fEYHATEaezuaxoHEBP0qn4JW5n-tBpiJqUBU9cP7rUdYzoNj=s128-c0x00000000-cc-rp-mo-ba3'}",2024-10-26T00:25:12.755320Z,https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSURYaXJPTl93RRAB&d=17924085&t=1,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURYaXJPTl93RRAB!2m1!1s0x31da115710c46a81:0x469472ea458357ca
places/ChIJgWrEEFcR2jERyleDRepylEY/reviews/ChdDSUhNMG9nS0VJQ0FnSURkdTlTZ3dRRRAB,a year ago,5,"{'text': 'A very chill place, with a good atmosphere. Staff are relatively friendly and will join you all in singing if you want.\nA very recommended place to go to if you don’t like those hectic place. Trust me, staff singing are in tip top conditions. No regrets in coming here to drink.', 'languageCode': 'en'}","{'text': 'A very chill place, with a good atmosphere. Staff are relatively friendly and will join you all in singing if you want.\nA very recommended place to go to if you don’t like those hectic place. Trust me, staff singing are in tip top conditions. No regrets in coming here to drink.', 'languageCode': 'en'}","{'displayName': 'Shawn Lim', 'uri': 'https://www.google.com/maps/contrib/110775678251852713679/reviews', 'photoUri': 'https://lh3.googleusercontent.com/a/ACg8ocLVNT27mQIyogxcn0B94NRW-GnqZii2PBrybBHJmg-P7BhBMg=s128-c0x00000000-cc-rp-mo'}",2024-02-27T16:51:14.221541Z,https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSURkdTlTZ3dRRRAB&d=17924085&t=1,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURkdTlTZ3dRRRAB!2m1!1s0x31da115710c46a81:0x469472ea458357ca
