author_name,rating,text,relative_time_description,reviewer_total_reviews,reviewer_profile_url
sympathetic crustacean,1,"I second the other 1-star reviews: utter lack of professionalism by the two staff who may as well not be there at all. I watched a few kids collecting all the toys inside one of the play houses and not let other kids come in and bully them, told the staff they need to intervene. They completely ignored my complaint and buried their heads in their screens. Not only incredibly rude, but the staff should not be put in charge of a kids playground - unable to supervise kids, they are a security hazard.",a month ago,,https://www.google.com/maps/contrib/100977345196969958722/reviews
Tony Too,5,My daughter loved the ride,a week ago,,https://www.google.com/maps/contrib/102687658535264276725/reviews
Ross D,1,"The staff at the outlet were extremely rude and unhelpful during my visit. They seemed uninterested in addressing my inquiries and paid little attention to me. Despite my attempts to get assistance, I was left feeling ignored and frustrated by their lack of professionalism and courtesy.",5 months ago,,https://www.google.com/maps/contrib/109689011747884362332/reviews
J,5,My kids love to play here. Bought the 30 ticket package. The machines Abit old. And they should wipe down more thou.,a year ago,,https://www.google.com/maps/contrib/101432351314419437088/reviews
Dream,1,Very rude and bad service. We were asked to stand next to ride-on in a queue and not sit down on side chairs by lady in spactacles to wait for the animal ride with kids for their turn eventhough there was none waiting at that time,a year ago,,https://www.google.com/maps/contrib/114523059956544545169/reviews
